Gene	Des	score	species	GO_description
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	homeostatic process
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	biological regulation
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	protein binding
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	binding
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	L-amino acid efflux transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	L-amino acid transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	substrate-specific transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	ion transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	organic acid transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	organic anion transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	efflux transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	anion transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	amino acid transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	substrate-specific transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	carboxylic acid transmembrane transporter activity
Glyma.13G081000	Encodes Siliques Are Red 1 (SIAR1). Functions as a bidirectional amino acid transporter that is crucial for the amino acid homeostasis of siliques. Member of nodulin MtN21-like transporter family.	0.49221389858303316	F. virguliforme	transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	integral component of membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	intrinsic component of membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cellular_component
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	membrane part
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cellular_component
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid import
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	biological_process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	carboxylic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic substance transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	establishment of localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	nitrogen compound transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid export
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	biological_process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	carboxylic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic substance transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	establishment of localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	nitrogen compound transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	plasma membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	membrane
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cell
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cellular_component
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cell periphery
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	cell part
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	biological_process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	carboxylic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic substance transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic acid transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	single-organism process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	establishment of localization
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic anion transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	nitrogen compound transport
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	substrate-specific transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic anion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	substrate-specific transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	carboxylic acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid homeostasis
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	regulation of biological quality
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	biological_process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	chemical homeostasis
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion homeostasis
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion homeostasis
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	homeostatic process
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	biological regulation
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	protein binding
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	binding
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	L-amino acid efflux transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	L-amino acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	substrate-specific transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	ion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	organic anion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	efflux transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	molecular_function
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	anion transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	amino acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	substrate-specific transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	carboxylic acid transmembrane transporter activity
Glyma.13G081000	nodulin MtN21 /EamA-like transporter family protein	0.49221389858303316	F. virguliforme	transmembrane transporter activity
Glyma.01G225600	hypothetical protein	0.5236016386069422	F. virguliforme	NA
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	protein dimerization activity
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	binding
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	molecular_function
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	protein binding
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of transcription, DNA-templated
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	nucleic acid-templated transcription
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	macromolecule metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	biological_process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	heterocycle biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of primary metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	RNA biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of cellular metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of nucleic acid-templated transcription
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular macromolecule metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	organic cyclic compound biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of cellular macromolecule biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of cellular process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	heterocycle metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	nucleobase-containing compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	aromatic compound biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of nitrogen compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	nucleobase-containing compound biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	primary metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	organic substance biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of RNA biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of gene expression
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of cellular biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	organic cyclic compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	RNA metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of biological process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	nucleic acid metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	transcription, DNA-templated
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular aromatic compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of macromolecule metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of nucleobase-containing compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	organic substance metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular nitrogen compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	macromolecule biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	nitrogen compound metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of macromolecule biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	regulation of RNA metabolic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular macromolecule biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	cellular nitrogen compound biosynthetic process
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	gene expression
Glyma.02G210500	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.5084208731439886	F. virguliforme	biological regulation
Glyma.01G162500	Big1	0.49404378221468354	F. virguliforme	NA
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	peroxidase activity
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	catalytic activity
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	antioxidant activity
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	oxidoreductase activity, acting on peroxide as acceptor
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	molecular_function
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	oxidoreductase activity
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	hydrogen peroxide catabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	cellular metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	biological_process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	hydrogen peroxide metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	cellular catabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	reactive oxygen species metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	cellular process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	catabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	response to oxidative stress
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	biological_process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	response to stress
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	response to stimulus
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	heme binding
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	binding
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	heterocyclic compound binding
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	organic cyclic compound binding
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	tetrapyrrole binding
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	molecular_function
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	oxidation-reduction process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	biological_process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	single-organism metabolic process
Glyma.17G061400	Peroxidase superfamily protein	0.48615025597213257	F. virguliforme	single-organism process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	transcription factor activity, sequence-specific DNA binding
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	molecular_function
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid binding transcription factor activity
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of transcription, DNA-templated
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	nucleic acid-templated transcription
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	cellular metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	macromolecule metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	biological_process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	heterocycle biosynthetic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	regulation of primary metabolic process
Glyma.19G010100	Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.	0.5322627121337016	F. virguliforme	RNA biosynthetic process
